XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
823980.59590442,2511457.22681087,347,323,174,90.621768322389
823980.59590442,2511457.22681087,347,349,175,9.50524559121593
823980.59590442,2511457.22681087,347,357,181,75.4539595158982
823980.59590442,2511457.22681087,347,405,203,134.864295394849
823990.00540969,2511458.57250934,349,347,175,9.50524559121593
823990.00540969,2511458.57250934,349,314,176,101.246910038623
823990.00540969,2511458.57250934,349,374,187,36.1919056702781
824278.54407323,2511465.59053621,353,309,177,142.532960402929
824278.54407323,2511465.59053621,353,344,178,77.2350165480828
824278.54407323,2511465.59053621,353,377,190,70.1948109913836
823907.61328221,2511466.65639444,357,358,179,51.021022323371
823907.61328221,2511466.65639444,357,336,180,48.1927184348695
823907.61328221,2511466.65639444,357,347,181,75.4539595158982
823907.61328221,2511466.65639444,357,428,215,137.882541202796
823856.62747098,2511464.76119751,358,357,179,51.021022323371
824763.43821489,2511472.62469492,364,311,182,218.796807253015
785356.50310688,2511473.24609705,365,366,183,357.756047034911
785356.50310688,2511473.24609705,365,367,184,157.709763630345
785356.50310688,2511473.24609705,365,369,186,102.114908801034
785334.97514440,2511116.13835977,366,365,183,357.756047034911
785513.93304441,2511463.85763633,367,365,184,157.709763630345
785254.58513343,2511479.58496821,369,199,185,406.362236014052
785254.58513343,2511479.58496821,369,365,186,102.114908801034
785254.58513343,2511479.58496821,369,383,192,16.0030080650553
824015.69799503,2511484.06260731,374,349,187,36.1919056702781
824015.69799503,2511484.06260731,374,340,188,102.651425475777
824015.69799503,2511484.06260731,374,396,198,62.5893051498369
824211.44075836,2511486.19288130,377,317,189,120.159677814042
824211.44075836,2511486.19288130,377,353,190,70.1948109913836
824211.44075836,2511486.19288130,377,396,199,157.018759699031
824341.36248529,2511479.11006182,381,382,191,71.5640442560566
824341.36248529,2511479.11006182,381,389,195,132.610922518646
824341.36248529,2511479.11006182,381,400,200,52.2704615486749
824390.89249737,2511495.36277439,382,381,191,71.5640442560566
824390.89249737,2511495.36277439,382,388,194,34.9788681523718
824390.89249737,2511495.36277439,382,392,196,28.6416373940805
785255.51008638,2511495.56122337,383,369,192,16.0030080650553
785255.51008638,2511495.56122337,383,385,193,256.479009815544
785255.51008638,2511495.56122337,383,509,255,562.238465697846
785511.53032196,2511480.23188099,385,383,193,256.479009815544
824422.26023504,2511510.84134832,388,382,194,34.9788681523718
824422.26023504,2511510.84134832,388,392,197,37.3961276363637
824422.26023504,2511510.84134832,388,420,210,239.099643674139
824213.89992110,2511515.70174807,389,381,195,132.610922518646
824213.89992110,2511515.70174807,389,410,206,133.817147590201
824213.89992110,2511515.70174807,389,439,220,120.990247714346
824386.23484569,2511520.87338124,392,382,196,28.6416373940805
824386.23484569,2511520.87338124,392,388,197,37.3961276363637
824386.23484569,2511520.87338124,392,400,201,32.6466814293284
824060.13089187,2511528.14365536,396,374,198,62.5893051498369
824060.13089187,2511528.14365536,396,377,199,157.018759699031
824060.13089187,2511528.14365536,396,404,202,31.6550479935624
824354.78390504,2511529.62804517,400,381,200,52.2704615486749
824354.78390504,2511529.62804517,400,392,201,32.6466814293284
824354.78390504,2511529.62804517,400,424,212,68.1445516665623
824080.82514921,2511552.09756478,404,396,202,31.6550479935624
824080.82514921,2511552.09756478,404,405,204,6.31468208615722
824080.82514921,2511552.09756478,404,410,205,11.1880403493235
824074.72201885,2511553.71837002,405,347,203,134.864295394849
824074.72201885,2511553.71837002,405,404,204,6.31468208615722
824074.72201885,2511553.71837002,405,417,209,64.593825781316
824074.72201885,2511553.71837002,405,435,218,102.005170860027
824088.13470527,2511560.56766733,410,404,205,11.1880403493235
824088.13470527,2511560.56766733,410,389,206,133.817147590201
824088.13470527,2511560.56766733,410,434,217,88.9631065284558
824686.76702087,2511561.33613042,414,319,207,223.610902870655
824686.76702087,2511561.33613042,414,311,208,198.073925980881
824686.76702087,2511561.33613042,414,422,211,214.984557054445
824012.29218721,2511570.29782870,417,405,209,64.593825781316
824012.29218721,2511570.29782870,417,428,216,125.578704398257
824012.29218721,2511570.29782870,417,470,235,263.145219809875
824605.89151725,2511579.34872334,420,388,210,239.099643674139
824605.89151725,2511579.34872334,420,468,234,252.139415396496
824605.89151725,2511579.34872334,420,468,238,488.780707593791
824827.89269510,2511452.78864598,422,414,211,214.984557054445
824372.28214471,2511595.48768023,424,400,212,68.1445516665623
824372.28214471,2511595.48768023,424,426,213,122.453004708248
824372.28214471,2511595.48768023,424,439,221,128.907449761375
824489.65294530,2511560.80017324,426,424,213,122.453004708248
823870.61567922,2511601.64676242,427,428,214,20.6673578982972
823891.19961521,2511603.50182622,428,427,214,20.6673578982972
823891.19961521,2511603.50182622,428,357,215,137.882541202796
823891.19961521,2511603.50182622,428,417,216,125.578704398257
823891.19961521,2511603.50182622,428,450,225,49.4429557523674
824151.33959470,2511623.17418676,434,410,217,88.9631065284558
824151.33959470,2511623.17418676,434,435,219,5.8300704266723
824151.33959470,2511623.17418676,434,460,230,155.773693267502
824146.38879642,2511626.25303680,435,405,218,102.005170860027
824146.38879642,2511626.25303680,435,434,219,5.8300704266723
824146.38879642,2511626.25303680,435,445,224,34.0583049503461
824146.38879642,2511626.25303680,435,485,243,415.579236045572
824248.54390580,2511631.62600940,439,389,220,120.990247714346
824248.54390580,2511631.62600940,439,424,221,128.907449761375
824248.54390580,2511631.62600940,439,452,226,66.0644107825036
824413.76566355,2511644.19679463,443,444,222,60.4561106845086
824413.76566355,2511644.19679463,443,457,229,114.476972478932
824413.76566355,2511644.19679463,443,464,233,123.009206636602
824469.67521376,2511621.19541393,444,443,222,60.4561106845086
824117.46705360,2511644.23916836,445,446,223,45.0691064325528
824117.46705360,2511644.23916836,445,435,224,34.0583049503461
824117.46705360,2511644.23916836,445,454,227,90.4412134448218
824075.69845829,2511627.30964386,446,445,223,45.0691064325528
823875.58811114,2511650.30697857,450,428,225,49.4429557523674
824279.65161654,2511689.32696833,452,439,226,66.0644107825036
824054.40529964,2511701.28024719,454,445,227,90.4412134448218
827288.34698293,2511703.03478576,455,456,228,467.765610798866
827017.88643632,2511321.98055176,456,455,228,467.765610798866
824330.66678833,2511719.40267125,457,443,229,114.476972478932
824330.66678833,2511719.40267125,457,460,231,74.1541271399943
824330.66678833,2511719.40267125,457,464,232,44.2996100371228
824262.00986767,2511732.79870133,460,434,230,155.773693267502
824262.00986767,2511732.79870133,460,457,231,74.1541271399943
824262.00986767,2511732.79870133,460,472,236,124.995601263656
824362.98427859,2511749.70176815,464,457,232,44.2996100371228
824362.98427859,2511749.70176815,464,443,233,123.009206636602
824362.98427859,2511749.70176815,464,472,237,74.3929026302307
824477.55438873,2511787.12752505,468,420,234,252.139415396496
824477.55438873,2511787.12752505,468,420,238,488.780707593791
824477.55438873,2511787.12752505,468,478,240,113.816935291626
823894.41993789,2511805.50866969,470,417,235,263.145219809875
